PlayerId,ClubId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
694512,2477,Hisham Layous,Israel,2000-11-13,Attack,Right,175,135000
383211,2477,Yaroslav Deda,Ukraine,1999-05-28,Attack,Right,173,180000
755173,2477,Vitaliy Silchenko,Ukraine,1999-09-09,Midfield,Right,182,
396530,2477,Artem Kozak,Ukraine,1998-05-28,Midfield,Left,180,180000
36238,6993,Ruslan Fomin,Ukraine,1986-03-02,Attack,Right,187,1620000
628569,2477,Roman Tolochko,Ukraine,1998-10-25,Midfield,Right,179,180000
226102,2477,Frane Vojkovic,Croatia,1996-12-20,Midfield,Left,182,270000
789583,2477,Yaroslav Karabin,Ukraine,2002-11-19,Midfield,Left,182,
131553,6993,Vyacheslav Churko,Ukraine,1993-05-10,Attack,Left,180,720000
526578,6993,Vladyslav Vakula,Ukraine,1999-04-29,Attack,Right,173,720000
288853,6993,Sergiy Gorbunov,Ukraine,1994-03-14,Midfield,Left,181,450000
419117,2477,Petro Kharzhevskyi,Ukraine,2000-01-03,Defender,Right,180,90000
213980,6993,Vyacheslav Tankovskyi,Ukraine,1995-08-16,Midfield,Right,168,540000
313504,2477,Marvin Martins,Luxembourg,1995-02-17,Defender,Right,185,360000
789584,2477,Oleg Bereza,Ukraine,2001-08-20,Defender,Left,180,
537851,6993,Stanislav Biblyk,Ukraine,2001-08-17,Attack,Right,187,90000
635846,6993,Oleg Vakulenko,Ukraine,1999-03-10,Attack,Right,178,68000
562478,1053,Aramis Kouzine,Canada,1998-10-03,Attack,Right,189,90000
404849,6993,Oleksiy Kashchuk,Ukraine,2000-06-29,Attack,Left,180,540000
360711,3426,Mo Dauda,Ghana,1998-02-20,Attack,Right,176,900000
404848,6993,Andriy Kulakov,Ukraine,1999-04-28,Attack,Right,184,540000
728380,6993,Andriy Vyskrebentsev,Ukraine,2000-10-27,Midfield,Right,184,45000
461663,6993,Mykyta Peterman,Ukraine,1999-06-12,Midfield,,189,270000
455069,2778,Joachim Rothmann,Denmark,2000-06-29,Attack,Right,180,360000
73662,3426,Joni Kauko,Finland,1990-07-12,Midfield,Right,188,540000
462840,3426,Rasmus Rejnhold,Denmark,2001-05-23,Attack,Right,183,45000
422936,3426,Patrick Egelund,Denmark,2000-08-02,Attack,Right,169,225000
721511,2477,Maksym Khlan,Ukraine,2003-01-27,Attack,Right,170,90000
365769,3426,Adrian Petre,Romania,1998-02-11,Attack,Right,187,1350000
670000,2477,Joao Diogo,Brazil,1999-01-13,Attack,Right,172,270000
191895,3426,Rafal Kurzawa,Poland,1993-01-29,Attack,Left,182,1800000
37293,3426,Markus Halsti,Finland,1984-03-19,Defender,Both,185,720000
345595,3426,Viktor Tranberg,Denmark,1997-02-26,Defender,Right,190,540000
462833,3426,Mads Larsen,Denmark,2001-09-20,Attack,Right,183,360000
726118,3426,Marcus Kristensen,Denmark,2003-01-14,Midfield,Right,185,90000
517422,3426,Simon Baekgaard,Denmark,1999-10-14,Midfield,Right,179,270000
34557,190,Nicklas Bendtner,Denmark,1988-01-16,Attack,Right,194,9000000
257366,2778,Godsway Donyoh,Ghana,1994-10-14,Attack,Left,179,1350000
488763,3426,Noah Nurmi,Finland,2001-02-06,Midfield,Right,181,180000
224458,3426,Pyry Soiri,Finland,1994-09-22,Attack,Right,183,540000
51349,2778,Mikkel Rygaard,Denmark,1990-12-25,Attack,Left,176,630000
148343,2778,Mads Aaquist,Denmark,1994-12-31,Midfield,Right,176,360000
345589,2778,Nicklas Strunck Jakobsen,Denmark,1999-08-17,Midfield,Right,185,540000
268327,2778,Mathias Rasmussen,Norway,1997-11-25,Midfield,Left,180,630000
136054,3426,Yuriy Yakovenko,Ukraine,1993-09-03,Attack,Both,192,720000
533399,2778,Marcus Gudmann,Denmark,2000-02-27,Defender,Right,185,180000
95707,2477,Volodymyr Tanchyk,Ukraine,1991-10-17,Midfield,Both,166,540000
425707,6993,Artem Dudik,Ukraine,1997-01-02,Attack,Right,173,270000
271773,3426,Franz Brorsson,Sweden,1996-01-30,Defender,Right,186,900000
97727,6993,Igor Tyshchenko,Ukraine,1989-05-11,Defender,Right,181,630000
728381,6993,Vladyslav Bondar,Ukraine,2000-03-24,Midfield,Left,178,
195062,3426,Mathias Rosenorn,Denmark,1993-05-11,Goalkeeper,Right,186,90000
569743,6993,Joyskim Dawa,Cameroon,1996-04-09,Defender,Right,194,585000
396395,6993,Oleksiy Bykov,Ukraine,1998-03-29,Defender,Left,186,540000
223522,3426,Jeppe Hojbjerg,Denmark,1995-04-30,Goalkeeper,Left,194,540000
528444,3426,Denis Catovic,Denmark,2002-02-03,Defender,Left,183,225000
58043,6993,Rustam Khudzhamov,Ukraine,1982-10-05,Goalkeeper,Right,191,1800000
599686,2778,Isaac Atanga,Ghana,2000-06-14,Attack,Right,173,2700000
44855,190,Dame Ndoye,Senegal,1985-02-21,Attack,Right,186,9000000
288549,3426,Jeppe Brinch,Denmark,1995-05-08,Defender,Right,186,360000
182392,190,Pieros Sotiriou,Cyprus,1993-01-13,Attack,Right,186,2250000
345577,190,Carlo Holse,Denmark,1999-06-02,Attack,Left,177,1440000
482838,2778,Ivan Mesik,Slovakia,2001-06-01,Defender,Left,187,630000
156116,3426,Lasha Parunashvili,Georgia,1993-02-14,Midfield,Right,183,900000
728382,6993,Bogdan Romanyuk,Ukraine,2001-03-21,Defender,,183,
291947,190,Karlo Bartolec,Croatia,1995-04-20,Defender,Right,178,1800000
50577,190,Pierre Bengtsson,Sweden,1988-04-12,Defender,Left,177,1800000
341486,6993,Danila Sagutkin,Russia,1996-04-19,Defender,Right,194,360000
623321,6993,Kyrylo Romanyuk,Ukraine,2001-03-21,Defender,Right,186,
795201,6993,Pavlo Kravtsov,Ukraine,2000-01-19,Goalkeeper,,194,
46478,190,Ragnar Sigurdsson,Iceland,1986-06-19,Defender,Right,187,5400000
17880,190,Stephan Andersen,Denmark,1981-11-26,Goalkeeper,Right,188,2700000
628580,6993,Artem Pospelov,Ukraine,1998-01-11,Goalkeeper,Right,190,113000
73417,190,Sten Grytebust,Norway,1989-10-25,Goalkeeper,Right,187,1130000
752046,6993,Dmytro Mykhaylov,Ukraine,2000-01-28,Goalkeeper,,197,
178107,190,Michael Santos,Uruguay,1993-03-13,Attack,Right,175,3600000
44357,2477,Oleksandr Kucher,Ukraine,1982-10-22,Defender,Right,184,3600000
558244,190,Ahmed Daghim,Denmark,2001-04-07,Midfield,Right,0,270000
515015,190,Alexander Hjaelmhof,Denmark,2001-11-09,Midfield,Left,0,90000
87893,2477,Vasyl Pryima,Ukraine,1991-06-10,Defender,Right,185,1080000
426805,2477,Andro Giorgadze,Georgia,1996-05-03,Defender,,197,360000
339584,190,Robert Mudrazija,Croatia,1997-05-05,Midfield,Right,177,1220000
56354,190,Andreas Bjelland,Denmark,1988-07-11,Defender,Left,188,3150000
170354,2477,Sergiy Vakulenko,Ukraine,1993-09-07,Defender,Right,183,450000
97616,190,Sotirios Papagiannopoulos,Sweden,1990-09-05,Defender,Right,190,1350000
542780,2778,Rasmus From,Denmark,2000-02-16,Goalkeeper,,0,90000
461484,190,Frederik Ibsen,Denmark,1997-03-28,Goalkeeper,Right,190,270000
470830,2477,Roman Slyva,Ukraine,2000-09-23,Defender,Left,177,180000
278917,2477,Roman Pidkivka,Ukraine,1995-05-09,Goalkeeper,Right,190,450000
341485,2477,Oleg Kudryk,Ukraine,1996-10-17,Goalkeeper,Right,185,360000
45611,371,Leigh Griffiths,Scotland,1990-08-20,Attack,Left,180,2700000
514918,190,Jacob Haahr,Denmark,2002-03-10,Defender,,187,270000
311351,371,Lewis Morgan,Scotland,1996-09-30,Attack,Both,178,3600000
543501,2778,Ibrahim Sadiq,Ghana,2000-05-07,Attack,Right,167,900000
31552,371,Scott Sinclair,England,1989-03-25,Attack,Right,177,9000000
188077,371,Ryan Christie,Scotland,1995-02-22,Attack,Left,178,8100000
497222,2477,Oleg Veremiyenko,Ukraine,1999-02-13,Defender,Right,188,270000
361075,371,Kundai Benyu,Zimbabwe,1997-12-12,Midfield,Right,178,180000
12688,371,Scott Brown,Scotland,1985-06-25,Midfield,Right,175,5940000
224088,371,Olivier Ntcham,Cameroon,1996-02-09,Midfield,Right,180,4500000
587302,2778,Clinton Antwi,Ghana,1999-11-06,Defender,Left,170,450000
159692,371,Moritz Bauer,Austria,1992-01-25,Defender,Right,181,4500000
244261,371,Calvin Miller,Scotland,1998-01-09,Defender,Left,182,203000
774552,2477,Denys Slyusar,Ukraine,2002-05-27,Defender,Right,188,45000
131327,371,Jozo Simunovic,Croatia,1994-08-04,Defender,Right,191,3600000
322770,371,Conor Hazard,Northern Ireland,1998-03-05,Goalkeeper,Left,198,360000
771906,2477,Nazar Stefan Sass,Ukraine,2002-01-09,Goalkeeper,Right,192,
283214,3426,Mathias Kristensen,Denmark,1997-03-21,Midfield,Right,187,900000
615314,2477,Andriy Artym,Ukraine,2000-02-21,Goalkeeper,Right,185,90000
58945,2477,Anton Kanibolotskyi,Ukraine,1988-05-16,Goalkeeper,Right,191,2700000
387153,371,Patryk Klimala,Poland,1998-08-05,Attack,Right,183,3600000
416489,6676,Kyriakos Glezos,Greece,2000-06-12,Midfield,Right,182,45000
363063,2477,Oleksiy Kovtun,Ukraine,1995-02-05,Defender,Right,186,270000
68441,6676,Valentinos Vlachos,Greece,1992-02-14,Defender,Right,183,630000
176990,371,Hatem Abd Elhamed,Israel,1991-03-18,Defender,Right,186,810000
176298,6676,Marc Fernandez,Spain,1990-04-29,Attack,Right,179,540000
492492,3426,Jonas Mortensen,Denmark,2001-01-16,Defender,Right,179,225000
658274,2477,Anton Zadereyko,Ukraine,1999-03-04,Goalkeeper,Left,193,90000
416487,6676,Manolis Dine,Greece,2000-02-09,Midfield,,0,23000
334058,6676,Franco Bellocq,Argentina,1993-10-15,Midfield,Right,176,450000
584447,6676,Alexandros Kardaris,Greece,2001-01-14,Defender,Right,0,90000
682959,6676,Konstantinos Panagiotou,Greece,1997-02-11,Defender,Right,0,180000
540064,6676,Panagiotis Tzimas,Greece,2001-03-12,Attack,Right,183,315000
584443,6676,Konstantinos Zorbas,Greece,2001-12-14,Defender,,0,
162261,265,Dimitrios Kolovos,Greece,1993-04-27,Attack,Both,184,1130000
635803,6676,Oluwatobiloba Alagbe,Nigeria,2000-04-24,Defender,,0,45000
416359,6676,Neofytos Michail,Cyprus,1993-12-16,Goalkeeper,Right,190,360000
77855,3426,Rodolph Austin,Jamaica,1985-06-01,Defender,Right,182,2250000
454287,265,Kristo Shehu,Greece,2000-03-01,Attack,Right,189,180000
540060,265,Spyros Tzavidas,Greece,2001-08-21,Attack,,183,45000
271988,6676,Borja Fernandez,Spain,1995-08-16,Midfield,Right,178,360000
226006,265,Emanuel Insua,Argentina,1991-04-10,Defender,Left,182,1800000
481690,265,Dimitrios Serpezis,Greece,2001-03-14,Attack,,182,180000
200651,265,Dominik Nagy,Hungary,1995-05-08,Attack,Left,174,1350000
140678,206,Johan Larsson,Sweden,1990-05-05,Defender,Right,182,1800000
58995,206,Anthony Jung,Germany,1991-11-03,Defender,Left,186,720000
47772,206,Paulus Arajuuri,Finland,1988-06-15,Defender,Right,193,900000
540059,265,Andreas Athanasakopoulos,Greece,2001-11-27,Attack,Right,178,360000
187147,206,Hjortur Hermannsson,Iceland,1995-02-08,Defender,Right,190,720000
43075,206,Michael Tornes,Denmark,1986-01-08,Goalkeeper,Right,187,720000
309414,1053,Frederik Borsting,Denmark,1995-02-13,Midfield,Right,180,720000
462831,1053,Jeppe Pedersen,Denmark,2001-03-03,Midfield,Right,180,135000
135217,1053,Patrick Olsen,Denmark,1994-04-23,Midfield,Right,178,1350000
369673,1053,Robert Kakeeto,Uganda,1995-05-19,Midfield,,175,270000
37222,1053,Patrick Kristensen,Denmark,1987-04-28,Defender,Both,173,450000
490842,1053,Lukas Klitten,Denmark,2000-05-01,Defender,Left,184,270000
370887,265,Georgios Angelopoulos,Greece,1997-02-25,Midfield,Right,183,135000
422947,1053,Anders Baertelsen,Denmark,2000-05-09,Defender,Right,190,270000
204141,1053,Jakob Blaabjerg,Denmark,1995-01-11,Defender,Left,180,405000
261055,1053,Kasper Pedersen,Denmark,1993-01-13,Defender,Right,185,405000
129085,1053,Jores Okore,Denmark,1992-08-11,Defender,Right,183,4950000
174859,265,Fausto Tienza,Spain,1990-01-08,Midfield,Right,183,540000
327126,265,Anuar,Morocco,1995-01-15,Midfield,Right,173,1350000
230212,6676,Luis Fernandez,Spain,1993-09-23,Attack,Right,175,630000
402893,265,Vangelis Theocharis,Greece,1998-07-06,Midfield,Right,181,270000
161255,6676,Dani Suarez,Spain,1990-07-05,Defender,Right,189,495000
546186,265,Georgios Vagiannidis,Greece,2001-09-12,Defender,Right,182,360000
198021,265,Joao Nunes,Portugal,1995-11-19,Defender,Right,188,720000
236693,265,Ghayas Zahid,Norway,1994-09-08,Attack,Right,173,1800000
462829,1053,Thomas Christiansen,Denmark,2001-04-19,Defender,Right,186,180000
585202,1053,Marcus Bundgaard Sorensen,Denmark,2001-08-05,Goalkeeper,,197,135000
584118,1053,Nicolai Christensen,Denmark,2002-04-27,Goalkeeper,,0,45000
156775,124,Greg Stewart,Scotland,1990-03-17,Attack,Right,178,675000
3875,124,Jermain Defoe,England,1982-10-07,Attack,Right,171,16200000
400538,206,Anton Skipper,Denmark,2000-03-31,Defender,Right,196,450000
164292,338,Fran Sol,Spain,1992-03-13,Attack,Right,182,5400000
419067,338,Georgiy Tsitaishvili,Georgia,2000-11-18,Attack,Left,171,1350000
240260,2477,Franjo Prce,Croatia,1996-01-07,Defender,Left,185,540000
135215,5817,Danny Amankwaa,Denmark,1994-01-30,Attack,Both,176,540000
78753,5817,Soren Frederiksen,Denmark,1989-08-07,Attack,Left,185,405000
567491,265,Christos Chatzigiannakis,Greece,2002-03-09,Goalkeeper,,188,45000
296781,60551,Stanislav Kulish,Ukraine,1989-02-08,Attack,Both,182,360000
176412,60551,Oleksiy Khoblenko,Ukraine,1994-04-04,Attack,Right,185,720000
43404,60551,Oleksiy Chychykov,Ukraine,1987-09-30,Attack,Both,182,450000
656108,678,Jonas Yderholm,Denmark,2002-09-06,Attack,Right,169,45000
424014,124,Josh Mcpake,Scotland,2001-08-31,Attack,Right,0,68000
577779,873,James Daly,England,2000-01-12,Attack,Left,178,
95435,873,Connor Wickham,England,1993-03-31,Attack,Right,189,8100000
708172,18105,Filipe Pachtmann,Brazil,2000-04-11,Attack,Right,188,180000
406633,873,Nya Kirby,England,2000-01-31,Midfield,Right,174,270000
531967,18105,Matheus Iacovelli,Brazil,1998-03-13,Attack,Right,180,180000
183284,873,Ryan Inniss,England,1995-06-05,Defender,Right,197,135000
62688,873,Scott Dann,England,1987-02-14,Defender,Right,194,4500000
27511,873,Gary Cahill,England,1985-12-19,Defender,Right,193,18000000
60570,265,Yohan Mollo,France,1989-07-18,Attack,Right,175,5400000
56698,60551,Aleksandre Kobakhidze,Georgia,1987-02-11,Midfield,Left,180,1800000
542445,5817,Steffen Svenningsen,Denmark,2000-08-04,Attack,,0,45000
91380,60551,Dmytro Korkishko,Ukraine,1990-05-04,Attack,Right,175,630000
381815,60551,Oleksandr Snizhko,Ukraine,1996-08-20,Attack,Left,173,270000
137704,683,Miguel Angel Guerrero,Spain,1990-07-12,Attack,Right,180,1800000
611651,873,Giovanni Mcgregor,England,1999-01-09,Attack,,176,
399997,371,Daniel Arzani,Australia,1999-01-04,Attack,Right,175,1350000
487428,873,Nikola Tavares,Croatia,1999-01-17,Defender,Right,188,
99863,10690,Pylyp Budkivskyi,Ukraine,1992-03-10,Attack,Right,196,2250000
52191,873,Stephen Henderson,Ireland,1988-05-02,Goalkeeper,Right,188,1350000
157373,10690,Vladlen Yurchenko,Ukraine,1994-01-22,Attack,Right,181,2250000
423606,10690,Bogdan Lednev,Ukraine,1998-04-07,Attack,Left,173,2250000
248932,10690,Vladyslav Kochergin,Ukraine,1996-04-30,Midfield,Right,178,2250000
561885,10690,Yegor Shalfeev,Ukraine,1998-10-03,Midfield,Right,178,23000
651522,60551,Griffin Sabatini,Switzerland,1998-09-23,Midfield,Right,178,90000
383198,16239,Ilya Shevtsov,Ukraine,2000-04-13,Attack,Right,185,360000
62610,16239,Dmytro Khlyobas,Ukraine,1994-05-09,Attack,Both,178,810000
454286,683,Emiliano Bullari,Albania,2001-04-06,Attack,Both,190,
299973,2477,Tim Hall,Luxembourg,1997-04-15,Defender,Left,190,270000
93077,16239,Sergiy Starenkyi,Ukraine,1984-09-20,Midfield,Both,179,450000
584450,683,Georgios Marinos,Greece,2000-05-08,Attack,Left,172,270000
170245,16239,Artem Favorov,Ukraine,1994-03-19,Midfield,Right,185,720000
665392,683,Christos Liatsos,Greece,2003-09-01,Attack,Both,178,68000
111074,16239,Artur Zapadnya,Ukraine,1990-06-04,Defender,Left,183,450000
628570,10690,Sergiy Mayboroda,Ukraine,1997-11-21,Attack,Right,187,270000
91727,16239,Andriy Gitchenko,Ukraine,1984-10-02,Defender,Right,188,630000
91537,16239,Vitaliy Pryndeta,Ukraine,1993-02-02,Defender,Right,197,630000
293253,10690,Mihailo Perovic,Montenegro,1997-01-23,Attack,Right,180,270000
659331,873,John Kymani Gordon,England,2003-02-13,Attack,Right,181,
202659,10690,Andrejs Ciganiks,Latvia,1997-04-12,Midfield,Both,173,720000
539444,10690,Artem Mylchenko,Ukraine,2000-07-22,Midfield,,175,90000
94925,16239,Yegor Kartushov,Ukraine,1991-01-05,Midfield,Left,182,630000
94923,10690,Igor Chaykovskyi,Ukraine,1991-10-07,Midfield,Right,175,900000
58238,10690,Mykyta Kamenyuka,Ukraine,1985-06-03,Defender,Both,172,1080000
599675,5817,Arman Taranis,Denmark,2001-07-30,Attack,Right,0,45000
602487,173,Rasmus Nissen,Denmark,2001-06-25,Attack,Right,0,45000
343153,10690,Yevgen Cheberko,Ukraine,1998-01-23,Defender,Left,184,900000
111072,16239,Vladyslav Ogirya,Ukraine,1990-04-03,Midfield,Right,175,720000
166575,10690,Zauri Makharadze,Georgia,1993-03-24,Goalkeeper,Left,186,900000
367255,683,Bruno,Brazil,1994-05-26,Attack,Right,178,720000
92640,16239,Andriy Mostovyi,Ukraine,1988-01-24,Defender,Left,181,360000
111556,16239,Joonas Tamm,Estonia,1992-02-02,Defender,Right,192,540000
644796,16239,Maksym Tatarenko,Ukraine,1999-05-07,Goalkeeper,Right,184,
168292,10690,Levan Arveladze,Ukraine,1993-04-06,Midfield,Right,181,450000
34283,683,Lazaros Christodoulopoulos,Greece,1986-12-19,Attack,Right,183,3150000
348532,683,Georgios Xenitidis,Greece,1999-09-04,Midfield,Both,175,270000
203655,683,Cafu,Portugal,1993-02-26,Midfield,Right,185,2250000
748936,10690,Dmytro Piddubnyi,Ukraine,2000-01-15,Midfield,Right,185,90000
115382,683,Guilherme,Brazil,1991-04-05,Midfield,Right,178,4050000
24977,683,Vasilios Torosidis,Greece,1985-06-10,Defender,Right,186,7200000
317467,10690,Lovro Cvek,Croatia,1995-07-06,Midfield,Right,183,720000
187530,683,Leonardo Koutris,Greece,1995-07-23,Defender,Left,170,5400000
127766,683,Yaya Banana,Cameroon,1991-07-29,Defender,Right,192,1350000
314862,683,Bobby Allain,France,1991-11-28,Goalkeeper,Right,185,720000
271665,60551,Igor Zagalskyi,Ukraine,1991-05-19,Midfield,Left,172,450000
267330,10690,Joel Abu Hanna,Israel,1998-01-22,Defender,Left,184,1080000
381273,16239,Andriy Dombrovskyi,Ukraine,1995-08-12,Midfield,Right,173,630000
428380,60551,Yuriy Romanyuk,Ukraine,1997-05-06,Defender,Right,176,360000
755175,10690,Volodymyr Bilotserkovets,Ukraine,2000-01-22,Attack,Right,179,90000
512394,683,Lazar Randjelovic,Serbia,1997-08-05,Attack,Right,174,2250000
174842,683,El Arbi Hillel Soudani,Algeria,1987-11-25,Attack,Left,182,5400000
441422,683,Maximiliano Lovera,Argentina,1999-03-09,Attack,Right,170,3600000
507223,683,Kristijan Belic,Serbia,2001-03-25,Midfield,Right,177,180000
481677,683,Apostolos Martinis,Greece,2001-01-08,Defender,Left,181,180000
369155,60551,Yuriy Vakulko,Ukraine,1997-11-10,Midfield,Left,176,540000
114940,5817,Marco Rojas,New Zealand,1991-11-05,Attack,Right,168,1130000
542596,10690,Lazio,Brazil,1996-01-22,Defender,,190,180000
489716,5817,Victor Mpindi,Cameroon,1997-02-27,Midfield,Right,190,450000
45298,5817,Eggert Gunnthor Jonsson,Iceland,1988-08-18,Midfield,Right,188,1350000
665048,60551,Arseniy Batagov,Ukraine,2002-03-05,Midfield,Left,185,360000
331975,5817,Jeppe Simonsen,Haiti,1995-11-21,Defender,,184,405000
23379,60551,Volodymyr Polyovyi,Ukraine,1985-07-28,Defender,Left,170,1350000
375657,60551,Vladyslav Shapoval,Ukraine,1995-05-08,Defender,Left,189,360000
273973,5817,Nicholas Marfelt,Denmark,1994-09-15,Defender,Left,187,270000
257740,338,Carlos De Pena,Uruguay,1992-03-11,Attack,Left,177,3150000
72836,5817,Joao Pereira,Portugal,1990-05-10,Defender,Left,185,360000
448867,60551,Maksym Lopyryonok,Ukraine,1995-04-13,Defender,Right,186,450000
68976,5817,Pierre Kanstrup,Denmark,1989-02-21,Defender,Right,188,720000
48888,5817,Marc Pedersen,Denmark,1989-07-31,Defender,Right,184,360000
132319,5817,Nikola Mirkovic,Serbia,1991-07-26,Goalkeeper,Right,193,405000
42079,5817,Sebastian Mielitz,Germany,1989-07-18,Goalkeeper,Right,190,1800000
188180,338,Benjamin Verbic,Slovenia,1993-11-27,Attack,Right,183,6300000
248454,10690,Nikola Vasilj,Bosnia-Herzegovina,1995-12-02,Goalkeeper,Right,193,1080000
181118,338,Tomasz Kedziora,Poland,1994-06-11,Defender,Right,184,4500000
45826,338,Josip Pivaric,Croatia,1989-01-30,Defender,Left,175,2700000
53533,338,Carlos Zambrano,Peru,1989-07-10,Defender,Right,185,7200000
236468,338,Artem Shabanov,Ukraine,1992-03-07,Defender,Left,190,1800000
64313,338,Tamas Kadar,Hungary,1990-03-14,Defender,Left,188,4050000
524031,60551,Oleksandr Belyaev,Ukraine,1999-10-04,Midfield,Right,174,225000
59414,60551,Papa Gueye,Senegal,1984-06-07,Defender,Right,191,5400000
539737,18105,Maksym Khimchak,Ukraine,2000-02-13,Attack,Right,179,90000
416479,683,Alexandros Voilis,Greece,2000-05-26,Attack,Right,187,315000
599678,5817,Mads Steenberg,Denmark,2001-06-22,Defender,,0,45000
537955,683,Georgios Fekkas,Greece,2001-05-24,Attack,Both,178,45000
452607,5817,Alexander Bah,Denmark,1997-12-09,Defender,Right,183,5400000
599677,5817,Mads Winther,Denmark,2001-10-20,Defender,Right,192,135000
472866,5817,Isak Oli Olafsson,Iceland,2000-06-30,Defender,Right,190,225000
321417,18105,Mykyta Tatarkov,Ukraine,1995-01-04,Midfield,Right,178,450000
345078,5817,Justin Plautz,Germany,1999-04-09,Defender,Both,183,90000
497719,18105,China,Brazil,1996-08-02,Attack,Right,180,360000
522091,18105,Renan Oliveira,Brazil,1997-05-08,Attack,Left,186,450000
571478,18105,Mykyta Khodakovskyi,Ukraine,1996-10-18,Midfield,,185,90000
654311,18105,Welves,Brazil,2000-11-24,Attack,Left,169,90000
22831,5817,Johan Absalonsen,Denmark,1985-09-16,Attack,Left,177,2250000
517081,18105,Vladyslav Pryimak,Ukraine,1996-08-30,Midfield,Right,187,450000
